segment,train,sampling,duration,len,mean,var,std,kurtosis,skew,n_peaks,smooth10_n_peaks,smooth20_n_peaks,diff_peaks,diff2_peaks,diff_var,diff2_var,gaps_squared,len_weighted,var_div_duration,var_div_len,anomaly,channel
1895,1,5,90,19,-2.1397009095657602e-06,4.5288743739747953e-10,2.1114075890680477e-05,-1.3312356278276636,0.07525887370600969,1,1,2,1,4,5.769790643939026e-11,1.4789421353713413e-11,450,95,5.032082637749773e-12,2.383618091565682e-11,0,CADC0872
2118,0,5,156,32,-2.7411236889155318e-05,1.2640747071328902e-10,1.1227959320147437e-05,-1.4870044235727535,-0.009628211814249586,1,1,1,3,8,5.1298378650611764e-12,8.688919347912453e-13,784,161,8.071423812959528e-13,3.91082735032312e-12,0,CADC0872
2038,1,5,238,48,1.8992696602390988e-06,2.2596130808235456e-10,1.4962993932728275e-05,-1.4199397159120866,-0.06421625665533473,1,1,1,7,15,4.1606178754629615e-12,1.0812566255431405e-12,1199,242,9.458300036044591e-13,4.646316461644367e-12,0,CADC0872
1900,0,5,95,20,1.2219680183094357e-06,4.2798644341650744e-10,2.0109323839525678e-05,-1.2020174636562844,-0.043062308512541864,1,1,1,2,6,4.896054453791951e-11,1.8131857314038e-11,475,100,4.505120457015869e-12,2.1399322170825374e-11,0,CADC0872
119,0,1,177,178,5.962225701080929e-06,5.346350364114966e-10,2.2745629118976247e-05,-1.4644612068442122,-0.04570702241067289,1,1,1,50,63,9.157004523538637e-13,7.882607178749776e-13,177,178,2.9921560912538727e-12,2.9755014516756935e-12,0,CADC0872
2025,1,5,215,44,-1.470308345873276e-06,4.363402689008995e-10,1.9980208579056352e-05,-1.3385091811953036,-0.11480541088697242,1,1,1,6,12,8.824707163268481e-12,1.2005722475114393e-12,1075,220,2.0294896227948813e-12,9.91682429320226e-12,0,CADC0872
179,1,1,310,311,6.4550410988697316e-06,5.364829458491851e-10,2.313670427710234e-05,-1.4235995862549324,-0.07964060102107175,1,1,1,91,103,4.84422407314694e-13,7.661557403502824e-13,310,311,1.7288508596851461e-12,1.7232972959535686e-12,0,CADC0872
173,1,1,258,259,2.037361523372993e-06,1.2302065970046327e-10,1.092294363552222e-05,-1.1004132966203886,-0.4097544780386384,1,1,1,85,89,3.0533532984968296e-13,7.626004120978521e-13,258,259,4.789114639441912e-13,4.770539926720053e-13,0,CADC0872
2031,1,5,225,46,-4.3862736011291104e-07,7.404208467973801e-10,2.7096347286219855e-05,-1.4897502545071357,0.0005218286110555347,1,1,1,2,11,1.4452404403978123e-11,1.6796883846712365e-12,1125,231,3.2862320011559196e-12,1.604262877774908e-11,0,CADC0872
1971,1,5,205,42,1.4380149510142873e-06,3.7885647742238843e-10,1.9462416349042907e-05,-1.491910359361356,-0.01848969121580142,1,1,1,3,13,9.188548785639096e-12,1.3878844749076424e-12,1025,210,1.848080377670188e-12,9.02039231958068e-12,0,CADC0872
1971,0,5,205,42,9.355346829223977e-07,3.1878076848668416e-10,1.7723409504462423e-05,-1.4905544282055618,0.013328887369382626,1,1,1,5,13,7.778862447181449e-12,1.2820676198371466e-12,1025,210,1.5550281389594354e-12,7.590018297302006e-12,0,CADC0872
33,1,1,206,207,1.9899563728497567e-06,4.0779968350606494e-10,1.9552726527866746e-05,-1.236499295366328,-0.2012017556647161,1,1,1,53,60,1.7336861168554557e-12,4.357084012544368e-12,206,207,1.9476366680546374e-12,1.938373347526009e-12,0,CADC0872
86,1,1,168,169,-3.7380839815723402e-06,2.268147256604161e-10,1.4718069864085166e-05,-1.4692411255087912,0.022043151535471418,1,1,1,48,55,5.661735679491547e-13,7.33008109709123e-13,168,169,1.3349824523133627e-12,1.3271685910845055e-12,0,CADC0872
1987,0,5,235,48,2.0612397874796378e-06,7.246985609501704e-10,2.646787189451777e-05,-1.4020391656125737,-0.110248601514183,1,1,1,6,16,1.2934023583589257e-11,1.6828892535927959e-12,1175,240,3.0838236636177466e-12,1.5097886686461884e-11,0,CADC0872
35,0,1,215,216,4.155919330550048e-06,6.416107207134946e-10,2.533000762974394e-05,-1.1600323575587326,-0.2627534142065915,1,1,1,52,61,1.5968215376058853e-12,3.3531222472820407e-12,215,216,2.982049774750582e-12,2.9682474119489686e-12,0,CADC0872
2074,1,5,75,16,2.8489165268167024e-06,3.550963848640304e-10,1.8802476980968805e-05,-1.4708489599498624,-0.038519338225866305,1,1,2,1,2,5.850284852698185e-11,7.145367745105646e-12,375,80,4.7346184648537386e-12,2.21935240540019e-11,0,CADC0872
2088,0,5,80,17,1.5086387557272677e-06,2.487487187521819e-10,1.5660568074223332e-05,-1.1819421449603098,-0.26634137551294634,1,1,2,1,2,3.366526794772755e-11,4.932330079402894e-12,400,85,3.1093589844022747e-12,1.463227757365776e-11,0,CADC0872
1841,1,5,90,19,6.683300160500174e-07,5.523381587842764e-10,2.3485689058837674e-05,-1.198007178472286,-0.013004388341409018,1,1,1,1,3,6.618788235174823e-11,1.1532927501797282e-11,450,95,6.137090653158626e-12,2.9070429409698753e-11,0,CADC0872
90,1,1,184,185,8.554723491238864e-07,8.746736621617871e-10,2.954393935280976e-05,-1.4923839253411062,-0.020192216773962074,1,1,1,46,60,1.3854025495647414e-12,9.745694973925874e-13,184,185,4.7536612074010184e-12,4.727965741415067e-12,0,CADC0872
1855,0,5,80,17,8.293984665503333e-06,4.706743869519706e-10,2.169356710291385e-05,-1.1104138710821037,-0.13523314626427213,1,1,1,2,3,7.100992466314275e-11,9.19470869647166e-12,400,85,5.883429836899633e-12,2.768672864423357e-11,0,CADC0872
2026,1,5,226,46,2.9092186705500575e-07,6.233542274950242e-10,2.4799291072961165e-05,-1.4895253468307679,0.00045995066867981956,1,1,1,4,12,1.2012722444860293e-11,1.488214038599105e-12,1127,233,2.7582586938887663e-12,1.340701908731048e-11,0,CADC0872
34,1,1,229,230,1.788980975699774e-06,3.855921070382458e-10,1.957519302208718e-05,-1.4938247530608388,0.019485296712094327,1,1,1,63,63,2.2676517792296893e-12,6.140074644926189e-12,229,230,1.6798217113006582e-12,1.6725351013918148e-12,0,CADC0872
2010,1,5,249,50,-2.4169327240398756e-06,1.6047531683619617e-10,1.2476878313192539e-05,-1.1259651509329467,-0.24004671166808553,1,1,1,13,15,2.682423125053574e-12,1.1585009335069323e-12,1246,254,6.455516063664087e-13,3.164110782284197e-12,0,CADC0872
112,1,1,181,182,-2.3714450299536495e-06,6.495782567642149e-10,2.527572631471099e-05,-1.483520733276805,0.025741639945649833,1,1,1,30,36,3.1066024587572726e-12,7.019374271759003e-12,181,182,3.5728690657907524e-12,3.5533241954364692e-12,0,CADC0872
1925,1,5,95,20,-1.0993240495322707e-06,1.5049910850659203e-10,1.2205077946435726e-05,-1.4916981590007494,0.0706857464624404,1,1,1,3,5,1.7331724447961573e-11,5.937179406663182e-12,475,100,1.5842011421746532e-12,7.524955425329603e-12,0,CADC0872
1830,0,5,75,16,1.3690420858435737e-07,3.7433161446887394e-10,1.902242548823002e-05,-1.478175044359829,0.032310278413474475,1,1,2,1,3,6.038507525336686e-11,9.084262143882462e-12,375,80,4.99108819291832e-12,2.3395725904304625e-11,0,CADC0872
1984,0,5,235,48,2.4558046407951778e-06,7.495298018760786e-10,2.724536318800214e-05,-1.0452645105859293,-0.3650803250343055,1,1,1,8,16,1.227789699269529e-11,1.9474459926665554e-12,1175,240,3.189488518621612e-12,1.561520420575164e-11,0,CADC0872
2086,0,5,80,17,7.541615066576326e-07,2.772271282305781e-10,1.66073131471532e-05,-1.2124615339337508,-0.2506754353389894,1,1,2,1,2,3.6836353432994445e-11,5.383272007748692e-12,400,85,3.4653391028822274e-12,1.630747813121048e-11,0,CADC0872
1960,0,5,270,55,2.538901771856532e-06,2.4538974724010495e-10,1.565581819195496e-05,-1.4975935107409635,-0.014103019945247,1,1,1,7,17,3.5354809967534384e-12,8.498070186815616e-13,1361,275,9.058353999935511e-13,4.461631768001908e-12,0,CADC0872
1889,1,5,85,18,5.643539541908732e-06,6.32955493825821e-10,2.5016716212071023e-05,-1.4021403296069581,-0.06406813712794862,1,1,2,1,2,8.191317121359885e-11,1.4224430899021955e-11,425,90,7.446535221480246e-12,3.51641941014345e-11,0,CADC0872
1908,0,5,95,20,1.2831784521529679e-05,4.871168243104187e-10,2.2061754282311494e-05,-0.7338499506915745,-0.49133345649341353,1,1,1,1,5,4.685740083332397e-11,1.05600095249785e-11,475,100,5.127545519057041e-12,2.4355841215520943e-11,0,CADC0872
115,0,1,180,181,6.771382978010805e-06,7.643548907217482e-10,2.764193161156656e-05,-1.4871807858669162,-0.038143012626209866,1,1,1,44,58,1.1730938328584363e-12,7.354989237553341e-13,180,181,4.246416059565268e-12,4.222955197357725e-12,0,CADC0872
206,1,1,416,417,8.580798006691717e-06,5.788731632067249e-10,2.3938879483904147e-05,-1.3521651144603954,-0.12482752730613071,1,1,1,127,142,3.865651206846828e-13,7.596881277278777e-13,416,417,1.4036192395172774e-12,1.4002166816892674e-12,0,CADC0872
135,1,1,185,186,-7.974603510241102e-07,4.2356423202634916e-10,2.003712603509306e-05,-1.4283211471830684,-0.05621134795928229,1,1,1,51,64,7.697299667521762e-13,8.683903720929104e-13,185,186,2.2724613443533725e-12,2.260333106131795e-12,0,CADC0872
1855,1,5,95,20,9.128465074986848e-06,4.738569154712745e-10,2.155958316931389e-05,-1.1323365567500778,-0.25629166266634174,1,1,1,2,4,4.95208932819219e-11,1.3755726169592111e-11,475,100,4.987967531276573e-12,2.3692845773563727e-11,0,CADC0872
135,1,1,182,183,1.4593849146411955e-06,1.720054333506497e-10,1.307211719947474e-05,-1.487332960911689,0.013187856987517637,1,1,1,51,58,4.737486268369147e-13,7.242016102788273e-13,182,183,9.437913104748265e-13,9.386409345305463e-13,0,CADC0872
1874,1,5,75,16,7.378941013901006e-06,2.9183905733507403e-10,1.707140844686664e-05,-1.5128582116774136,-0.07766718182551101,1,1,2,1,2,4.962440454671816e-11,1.4292732147708757e-11,375,80,3.89118743113432e-12,1.8239941083442123e-11,0,CADC0872
2037,1,5,213,43,-4.371109584151001e-07,4.0975668179696244e-10,2.019649705383056e-05,-1.4629607552448107,-0.010544423910657786,1,1,1,6,13,8.948857996785135e-12,1.7322232164534604e-12,1067,218,1.916391280546292e-12,9.362957694703749e-12,0,CADC0872
157,1,1,216,217,-4.209260553848711e-06,7.752922722336923e-10,2.784309414660532e-05,-1.493384931323939,0.016632735817368873,1,1,1,65,73,1.083520116170592e-12,1.2008246768368882e-12,216,217,3.5811096861523686e-12,3.564643506904426e-12,0,CADC0872
2052,0,5,245,50,6.1945953073871686e-06,7.178008955366694e-10,2.6791698352666448e-05,-0.8317194085583822,-0.542236483425956,1,1,1,6,18,9.376951405036721e-12,1.6434257695380188e-12,1228,250,2.922493706676653e-12,1.4320921098951244e-11,0,CADC0872
2104,1,5,202,41,-4.371106516757509e-06,6.933907393394446e-10,2.615538968399692e-05,-1.449362359364814,-0.029068349848228626,1,1,1,2,12,1.6234932325103176e-11,1.1320920587757528e-12,1014,207,3.440678648052174e-12,1.6797617985969948e-11,0,CADC0872
67,1,1,179,180,-4.056224073931998e-06,6.40025405610289e-10,2.5274298432640696e-05,-1.482476359120242,-0.013707647960669287,1,1,1,48,56,1.0525054242539092e-12,7.885084124745857e-13,179,180,3.5625228819424236e-12,3.5428011725305085e-12,0,CADC0872
1823,0,5,75,16,9.729914531528873e-06,6.709958515608386e-10,2.5863488811975905e-05,-1.405009247548283,-0.0789862708188335,1,1,2,1,2,1.0731323054730765e-10,2.3494979080653046e-11,375,80,8.946611354144513e-12,4.1937240722552413e-11,0,CADC0872
1847,0,5,80,17,1.061570721596695e-05,5.557403674203543e-10,2.355728040244793e-05,-1.0298152597464845,-0.26416468950015287,1,1,1,1,3,7.634532336807289e-11,1.9235357927342502e-11,400,85,6.946754592754429e-12,3.2690609848256136e-11,0,CADC0872
1985,0,5,243,49,-2.9493051725477995e-06,3.885170691054842e-10,1.9277844962040906e-05,-1.371776822958362,-0.11564069799286257,1,1,1,6,15,6.411386908242234e-12,8.557410943421617e-13,1216,248,1.5908945755900917e-12,7.794872358385698e-12,0,CADC0872
133,0,1,189,190,3.4221344329104073e-06,6.358746193713748e-10,2.520926994986397e-05,-1.453890530645832,-0.05911674512079088,1,1,1,52,66,1.0201248405256254e-12,9.813310698197996e-13,189,190,3.3585970278057697e-12,3.340950177362073e-12,0,CADC0872
1828,0,5,75,16,3.277026444673231e-06,5.38770466121141e-10,2.297274137032308e-05,-1.4284191662163845,-0.05014059178667178,1,1,2,1,3,8.494543294926101e-11,1.1324752141996738e-11,375,80,7.1836062149485485e-12,3.367315413257132e-11,0,CADC0872
192,0,1,321,322,5.878085671730949e-06,3.4672902628791313e-10,1.7514339566388315e-05,-0.8899994054505046,-0.5126862632502056,1,1,1,87,100,3.599592047552388e-13,8.136480797626021e-13,321,322,1.0700529282184916e-12,1.0667605112570592e-12,0,CADC0872
160,1,1,234,235,6.159971686718804e-06,7.124261099944977e-10,2.6586909331593377e-05,-1.1024173860889248,-0.3164016580596649,1,1,1,69,78,8.075146893791858e-13,9.728648564284207e-13,234,235,3.0368906624211985e-12,3.023999600692621e-12,0,CADC0872
1905,0,5,95,20,9.703205643210043e-06,5.558092362908545e-10,2.3561258339147438e-05,-0.9495520470444461,-0.258015201240197,1,1,1,1,5,5.918386514748659e-11,1.4997520949162123e-11,475,100,5.850623539903733e-12,2.779046181454273e-11,0,CADC0872
9,0,1,328,329,4.119580525952848e-06,5.803782989430362e-10,2.3987677045149717e-05,-1.1179648527136559,-0.11792126267507233,1,1,1,99,108,4.985294821950183e-13,8.09530320655146e-13,328,329,1.7950733424281503e-12,1.7895196918604352e-12,0,CADC0872
1906,0,5,85,18,1.0746785010854896e-05,5.054312950414205e-10,2.2481697532153115e-05,-1.1770363656136285,-0.1317110852683182,1,1,2,1,4,6.712808499901956e-11,1.0082306155302892e-11,425,90,5.946250529899064e-12,2.8079516391190032e-11,0,CADC0872
1881,1,5,75,16,1.315881884257845e-05,5.532259395632615e-10,2.3415221049970353e-05,-1.4201693984034012,-0.12464090649221649,1,1,2,1,3,9.203537911377068e-11,1.816627988167428e-11,375,80,7.376345860843487e-12,3.457662122270385e-11,0,CADC0872
2048,1,5,235,48,3.0391987384673114e-06,3.3127419132112876e-10,1.804174921622351e-05,-1.3121284442963468,-0.1441326841252011,1,1,1,5,18,5.536509393395827e-12,1.1755500088330294e-12,1175,240,1.4096774098771438e-12,6.901545652523516e-12,0,CADC0872
1877,1,5,100,21,9.913504190981307e-06,4.5457759832974135e-10,2.1295998496924755e-05,-1.386509759163449,-0.015944334550192733,1,1,2,2,5,4.816030762497762e-11,1.1761095832384345e-11,500,105,4.545775983297414e-12,2.1646552301416254e-11,0,CADC0872
90,0,1,177,178,4.050462603112571e-07,2.9350772928803714e-10,1.6981964109398204e-05,-1.3875241220959114,-0.08277751344400629,1,1,1,51,57,6.18881190715854e-13,7.431315629595616e-13,177,178,1.6582357586894758e-12,1.648919827460883e-12,0,CADC0872
41,0,1,180,181,-4.721744130428513e-06,3.3800579998300564e-10,1.8173431467603894e-05,-1.1014494968090969,-0.2550251975330826,1,1,1,40,47,4.520668313192741e-12,1.2032215075087386e-11,180,181,1.869262591191876e-12,1.858981877876702e-12,0,CADC0872
175,1,1,269,270,-1.3456227577693274e-05,5.651333526288105e-10,2.2694515622702375e-05,-1.4949292630750701,0.029622492054464267,1,1,1,83,91,6.674792794443383e-13,1.033000710470775e-12,269,270,2.1197066060954795e-12,2.1117833327202714e-12,0,CADC0872
214,0,1,560,561,7.72420911616425e-06,4.5739876368954674e-10,2.135163903186136e-05,-1.160787268572461,-0.395044732370489,1,1,1,171,189,3.2977545388079437e-13,7.659713606876202e-13,560,561,8.857843154531816e-13,8.839827781054836e-13,0,CADC0872
1859,1,5,95,20,3.341006742882953e-06,2.334483682463089e-10,1.5235974315980984e-05,-1.3282937419139456,-0.18837775666091183,1,1,2,3,6,2.946597053906846e-11,1.2579343932756747e-11,475,100,2.457351244697989e-12,1.1672418412315445e-11,0,CADC0872
1899,0,5,95,20,3.7993278180690998e-06,5.523971702954224e-10,2.3494001755063152e-05,-1.1965659236383417,-0.0006744524932285056,1,1,2,2,6,6.295597712767775e-11,1.9388632142329762e-11,475,100,5.814707055741289e-12,2.7619858514771122e-11,0,CADC0872
55,1,1,189,190,4.312031372071401e-06,4.3522793503136117e-10,2.0841533872903e-05,-1.2000383383854516,-0.20882463874599014,1,1,1,28,44,2.6242526035771516e-12,5.3892041742522026e-12,189,190,2.2918418310469596e-12,2.279836409850025e-12,0,CADC0872
1859,1,5,95,20,3.3533035186134954e-06,2.370663699845292e-10,1.5384275617191935e-05,-1.326334580565619,-0.18612744177499219,1,1,2,2,6,2.9697789353194846e-11,1.2223957939999402e-11,475,100,2.495435473521361e-12,1.1853318499226461e-11,0,CADC0872
2107,0,5,80,17,-3.308405514377189e-06,6.152369145959954e-10,2.468682055348654e-05,-1.4816356662567989,-0.0072634210080126035,1,1,2,1,1,8.830780371936472e-11,1.0523020226355255e-11,400,85,7.690461432449943e-12,3.619040674094091e-11,0,CADC0872
1911,1,5,90,19,2.646036251204591e-06,4.966135149400491e-10,2.223496570826229e-05,-1.3974709995357504,0.009220376069342104,1,1,2,2,5,6.054715477204936e-11,1.676791861021065e-11,450,95,5.517927943778324e-12,2.6137553417897322e-11,0,CADC0872
40,1,1,197,198,4.407875014734703e-06,4.88188446944347e-10,2.1999142939869783e-05,-1.3613802790366487,-0.14754665819417473,1,1,1,33,39,2.4173482969217857e-12,5.844413937409199e-12,197,198,2.474688280563808e-12,2.462204100277884e-12,0,CADC0872
2120,0,5,140,29,-2.9404005149117994e-05,1.1289307802727371e-10,1.0613123491960234e-05,-1.4861159544774813,-0.004642178410655135,1,1,1,3,7,5.651096712817626e-12,9.481351472732176e-13,700,145,8.058559443929913e-13,3.890423232485997e-12,0,CADC0872
2059,0,5,255,52,1.5992710862327522e-06,6.593546696343948e-10,2.520645841528086e-05,-1.4985206117708394,0.006151421952386937,1,1,1,6,16,1.0170549228676403e-11,1.293103000587152e-12,1282,260,2.5806403633112384e-12,1.2679897492969132e-11,0,CADC0872
2032,1,5,235,48,1.6701784153829396e-07,5.051919325597414e-10,2.2298981988210716e-05,-1.4777417831148152,-0.017378171999198125,1,1,1,4,14,9.07490734083937e-12,1.1582146877990818e-12,1175,240,2.149752904509538e-12,1.0524831928327948e-11,0,CADC0872
171,1,1,269,270,-2.8715710621592422e-06,7.862247371622583e-10,2.7739683774194156e-05,-1.4870977090003283,0.028113049242600642,1,1,1,82,92,8.231846423558823e-13,1.1196127747465438e-12,269,270,2.9434987308060827e-12,2.9325117989578035e-12,0,CADC0872
1932,1,5,90,19,5.0750616920909166e-06,3.71198040495382e-10,1.8805831297730248e-05,-1.354339388212516,-0.030950050313650473,1,1,2,2,3,4.557664358848601e-11,1.0666826135741622e-11,450,95,4.124422672170911e-12,1.9536738973441156e-11,0,CADC0872
2080,0,5,75,16,4.3988263021602155e-06,6.886885310138249e-10,2.6230383126377603e-05,-1.4122802978154945,-0.11105239036127691,1,1,2,1,3,1.1069816014256879e-10,1.1893105352547475e-11,375,80,9.182513746850999e-12,4.304303318836406e-11,0,CADC0872
186,1,1,308,309,1.0057231696829016e-05,4.899122697194936e-10,2.2034823832483233e-05,-1.2311874196000983,-0.22297869984387472,1,1,1,87,104,4.705003580690109e-13,7.525439994689994e-13,308,309,1.587642879599546e-12,1.5825144629603036e-12,0,CADC0872
2033,1,5,225,46,-7.976256652735972e-07,7.980494494556409e-10,2.82081126885609e-05,-1.4877244741168854,-0.001390489289707253,1,1,1,2,11,1.5662415867542625e-11,1.7675994046841242e-12,1125,230,3.546886442025071e-12,1.7348901075122626e-11,0,CADC0872
49,0,1,182,183,3.861611338927273e-06,4.835437545168862e-10,2.1108790897019898e-05,-1.4411448320018463,-0.08758562499337111,2,1,1,39,47,2.424258382569254e-12,4.568399276156406e-12,182,183,2.6670047170249604e-12,2.652373339020022e-12,0,CADC0872
1987,0,5,273,55,2.02806377137676e-06,3.4081544953396827e-10,1.8292313404166182e-05,-1.4809266944710864,-0.034805000375345244,1,1,1,9,17,4.779085025938436e-12,1.3122125542598876e-12,1368,277,1.245035269319746e-12,6.120508564920591e-12,0,CADC0872
1831,0,5,95,20,-7.281946577554844e-07,2.5455391977384603e-10,1.553638771442663e-05,-1.4023214091849228,-0.018264565969094315,1,1,1,2,5,2.981937368130753e-11,7.920513678075125e-12,475,100,2.6795149449878528e-12,1.2727695988692301e-11,0,CADC0872
70,0,1,185,186,2.1494966060756626e-06,3.73084395569547e-10,1.9010131879448008e-05,-1.4584565162012284,-0.036094426134602876,1,1,1,59,66,7.385343453086766e-13,9.632736783179387e-13,185,186,2.0180926846256817e-12,2.0072345453757913e-12,0,CADC0872
1986,1,5,244,49,-2.6403781349349438e-06,4.606173219227083e-10,2.1399974067188487e-05,-1.4590120707738812,-0.04283069356432757,1,1,1,5,15,7.741460158860832e-12,1.0740539016306029e-12,1222,249,1.8851368535603695e-12,9.236663967262308e-12,0,CADC0872
2032,1,5,220,45,2.55586384529732e-06,5.988737686159505e-10,2.444888506216186e-05,-1.4748944400944493,-0.012953565196358915,1,1,1,6,14,1.2454351476617117e-11,1.8591198197441063e-12,1100,225,2.7221534937088662e-12,1.3308305969243346e-11,0,CADC0872
153,1,1,205,206,-2.6157812838974225e-06,5.834852231370053e-10,2.4083200780809547e-05,-1.4074132980079008,-0.07217102473080732,1,1,1,55,65,8.652722877471895e-13,9.519806080474187e-13,205,206,2.8409710089973832e-12,2.827205359342819e-12,0,CADC0872
